32#0.354,-0.414#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
33#0.367,-0.181#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
34#0.36,0.053#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
35#0.271,0.29#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
36#0.174,0.499#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
37#0.116,0.706#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
38#0.052,0.905#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
39#-0.006,1.036#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
40#-0.041,1.2#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
41#-0.092,1.35#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
42#-0.164,1.357#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
43#-0.282,1.236#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
44#-0.431,1.109#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
45#-0.629,1.03#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
46#-0.892,0.945#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
47#-1.117,0.825#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
48#-1.321,0.672#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
49#-1.524,0.546#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.938,0.498;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
50#-1.728,0.42#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
51#-1.889,0.258#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
52#-2.026,0.068#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
53#-2.165,-0.065#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
54#-2.348,-0.172#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
55#-2.5,-0.301#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
56#-2.583,-0.489#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
57#-2.657,-0.705#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
58#-2.729,-0.918#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
59#-2.765,-1.146#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
60#-2.707,-1.326#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
61#-2.599,-1.467#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
62#-2.523,-1.555#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
63#-2.477,-1.623#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
64#-2.461,-1.673#-1.947,1.483;-0.96,1.379;1.801,0.586;0.464,0.787;-1.029,1.524;0.712,0.657;-0.162,-1.088;1.109,1.505;-0.826,-1.69;-0.274,-1.42;#-1.84,-0.821;1.093,-1.491;2.094,-0.997;2.11,-0.988;2.148,-0.362;-2.213,-1.091;-0.813,1.499;-1.168,-0.081;-1.49,-0.984;-2.389,1.665;1.494,0.634;-1.296,-1.383;#-2.438,-1.829;-2.438,-1.219;-1.981,-0.914;-1.676,-0.457;-1.524,0.152;-1.219,0.61;-0.914,1.067;-0.457,1.372;-0.0,1.524;0.457,1.372;0.457,0.762;0.457,0.152;0.305,-0.457;0.305,-1.067;0.305,-1.676;0.914,-1.676;1.219,-1.067;1.524,-0.61;1.676,-0.0;1.829,0.61;1.981,1.219;2.438,1.676;#2.438,1.676
